"In case of any emergency cases (e.g. natural disasters / epidemics / electrical power interrupts / strikes of personnel) at your facilities ( specially the locations where ‘GLOBALFOUNDRIES data’ are collected, processed or stored) what is your business contingency plan? Please describe the details or add a copy of your business contingency plan.","Chronus must ensure that the highest level of service to customers is maintained regardless of what might happen to the infrastructure of facilities, human resources or internal procedures. Business continuity is an important part of Chronus’s risk management policy. There are many varied possible causes of service disruption. As a general guide, business continuity planning must be carried out to minimise the effects of a number of potentially disruptive events including Loss of IT utilities, Application failure, Major disruption to the server. 

For more details, see the document attached.",
Is the BCP reviewed on a regular basis (how frequently?) and updated if necessary?,"Yes, annually.",
Are regular disaster recovery tests performed?,"Yes, quarterly.",
"What risks have been identified for physical damage (e.g., natural causes, natural disasters, deliberate attacks) and what is the risk treatment for these scenarios?",None.,
"Does your company have a Privacy Policy that governs collection, use, sharing and storage of customer data for online and offline practices? ",Yes,
Do you allow tenants to view your SAS70 Type II/SSAE 16 SOC2/ISAE3402 or similar third party audit reports?,"Chronus Mentor Platform is hosted in AWS which has industry-standard independent attestations like SSAE 16, ISAE 3402 and ISO 27001. Please refer to AWS security information athttp://aws.amazon.com/security/ for more details.

The tenants can get access to the audit reports by signing NDA with Amazon which will be facilitated by Chronus",
Do you have external third-party conduct vulnerability scans and periodic penetration tests on your applications and networks?,"Yes, we perform third-party scans and penetration testing at the request of the customers - the recent one being performed in 2016 Q1",
"Do you have the ability to logically segment or encrypt customer data such that data may be produced for a single tenant only, without inadvertently accessing another tenant's data? ","The following security architecture is used to achieve data isolation between different customers (tenants) 

1. Filtering: Using an intermediary layer between a tenant and a data source that acts like a sieve, ensuring that data corresponding to that tenant is returned.

2. Permissions: Using access control lists (ACLs) to determine who can access data in the application and what they can do with it.

In addition to this Chronus also supports deployments based on private cloud with dedicated data server instances for data isolation (Additional cost may apply)",
"Does your company have a Compliance Program in place for the oversight and management of customer data that includes training, internal monitoring and audits and standard operating procedures? Please describe.","Upon commencing work for Chronus, All employees and third party users will be provided a briefing of security requirements, policies in place, and their responsibilities with security. In addition specific role related training are provide to the individuals to carry out role related security responsibilities. For e.g. In the case of system administration personnel who implement and manage the system using AWS they will be required to go through the training program that covers AWS security and AWS security best practices.",
Does your company track US and International data privacy and security legislation applicable to the services you provide?,Yes,
Can you provide the physical location/geography of storage of a tenant’s data upon request?,Yes,
Do you allow tenants to define acceptable geographical locations for data routing or resource instantiation? ,No,
Do you support secure deletion (ex. degaussing / cryptographic wiping) of archived data as determined by the tenant? ,"In the event the tenant chooses to either terminate or not renew the Chronus Mentor Services Agreement, the data will be deleted from Chronus servers. 
Please note that residual copies of deleted data may remain on backup media as permitted by law. This data generally disappears as old backup media gets overwritten with newer backups.",
"Do you have shredders and other secure media disposal available at your locations? If paper and media is removed in bulk to be shredded by a third party before disposal or recycling, how is this managed? Can you provided appropriate evidence of contracts, schedules and agreements upon request?","Yes, Chronus has secure media disposal and shredders at all locations. The containers are emptied regularly by the contracted companies. Chronus is able to provide evidence upon request.",
Do you have controls in place to prevent data leakage or intentional/accidental compromise between tenants in a multi-tenant environment?,"The following security architecture is used to achieve data isolation between different customers (tenants) 
1. Filtering: Using an intermediary layer between a tenant and a data source that acts like a sieve, ensuring that data corresponding to that tenant is returned.
2. Permissions: Using access control lists (ACLs) to determine who can access data in the application and what they can do with it.
In addition to this Chronus also supports deployments based on private cloud with dedicated data server instances for data isolation

Periodic Vulnerability scans are done to identify information leakage vulnerabilities and remediate them.

Data leakage prevention solutions are deployed at both endpoints (workstations) and network egress points to accomplish this",
"Are physical security perimeters (fences, walls, barriers, guards, gates, electronic surveillance, physical authentication mechanisms, reception desks and security patrols) implemented?","The physical security program is implemented by the Amazon Web Services (AWS) data center where Chronus Mentor is hosted. 
Please refer to AWS Security information at http://aws.amazon.com/security/ and https://d0.awsstatic.com/whitepapers/Security/Intro_Security_Practices.pdf",
"Describe how physical access to data center for employees and visitors is granted, revoked, and monitored.","The physical access control is implemented by the Amazon Web Services (AWS) data center where Chronus Mentor is hosted. 
Please refer to AWS Security information at http://aws.amazon.com/security/ and https://d0.awsstatic.com/whitepapers/Security/Intro_Security_Practices.pdf",
"Pursuant to local laws, regulations, ethics and contractual constraints are all employment candidates, contractors and third parties subject to background verification?",Yes,
Are employees asked to sign Confidentiality or Non-Disclosure Agreements as a part of their initial terms and conditions of the employment?,Yes,
Are you certified in Information Security (e.g. ISO 27001),"Chronus Mentor Platform is hosted in AWS which has industry-standard independent attestations like SSAE 16, ISAE 3402 and ISO 27001. Please refer to AWS security information athttp://aws.amazon.com/security/ for more details.",
"Is the information classified according to Confidentiality, Integrity and Availability (CIA) classifications?",Yes,
Will third parties have access to client data?,"Chronus Mentor uses Amazon AWS as the hosting provider and Chronus leverages Amazon Web Services (AWS) for hosting and Mailgun for managed email delivery.

1. AWS is chosen because of its comprehensive set of security features and strong alignment with regulations. Please see the links at http://aws.amazon.com/compliance and http://aws.amazon.com/security/

2. Mailgun is chosen because of its powerful set of APIs to send, receive, and track email in a reliable fashion. 

All data communication with third party services are authenticated and encrypted.",
"Are security requirements and service levels addressed in the contract with the third-party, when the organization has outsourced the management and control of all or some of its information systems, networks and/or desktop environments?",Yes,
Do you offshore or outsource any work ? Please describe. ,No,
"Are policies in place to ensure executive and line management take formal action to support information security through clear documented direction, commitment, explicit assignment and verification of assignment execution? ",Yes,
Do you have controls in place ensuring timely removal of systems access which is no longer required for business purposes?,"Yes, Please refer to Access Control section of Chronus Information Security Policy document for details.",
Do you support customer generated encryption keys or permit customers to encrypt data to an identity without access to a public key certificate. (e.g. Identity based encryption)?,Yes,
"What capabilities do you have to protect client business critical, confidential and personal information during transmission (electronic format), during processing, during transportation and while at rest?","Customer Information is secured both at rest and transit. Communication with Chronus Services is secured via a high-grade 2048-bit SSL encryption, and Data at REST is protected using AES 256 encryption. Chronus interconnects and configures individual intrusion detection tools into a system-wide intrusion detection system using common protocols. Within Chronus, boundary protection of IT resources is accomplished by the installation and operation of controlled interfaces (e.g., proxies, gateways, routers, firewall, and encrypted tunnels). Controlled interfaces, when used in concert with a variety of additional security controls (e.g., intrusion detection systems, personnel background checks, security guards, data encryption, and physical security barriers), provide an added level of assurance that unauthorized personnel will be unable to access departmental automated systems. All back-up databases are encrypted using AES 256.",
Is network (business partner’s and/ or third parties) access to information system segregated using perimeter security mechanisms such as firewalls and DMZs?.,Yes,
"Are intrusion detection and activity monitoriy systems [including network intrusion detection (IDS), data loss prevention (DLP) and database activity monitoring(DAM)] used to monitor and alert personnel to suspected compromises?","Yes, all are pro-actively monitored by the Intrusion Detection System",
"Are security, firewall, and server logs reviewed at least daily?",Yes.,
"Do you conduct network-layer, application-layer and operating system-layer vulnerability scans regularly as prescribed by industry best practices?",Yes,
"Are internal and external network vulnerability scans performed at least monthly and after any change in the network configuration (e.g., new system component installations, changes in network topology, firewall rule modifications, or product upgrades)?",Vulnerability scans are performed by Chronus every quarter or whenever there are changes to the network configuration.,
Do you have anti-malware programs installed on all systems which support your cloud service offerings?,Yes,
"Do you ensure that security threat detection systems which use signatures, lists, or behavioral patterns are updated across all infrastructure components within industry accepted timeframes?",Yes,
Are systems in place to monitor for privacy breaches and notify customers expeditiously if a privacy event may have impacted their data?,"Yes, Chronus has a formal incident Response policy/process to deal with different type of incidents including malicious code attack, unauthorized access to servers, unauthorized use of services/resources, denial of service attacks, general misuse of systems or hoaxes.

Activity and access logging is enabled by default on systems as part of compliance with secure baseline configuration. 
Logs from systems are consolidated on an ongoing basis in a centralized data store whose access is restricted.
Collected logs are analyzed and suspected activities are immediately reported and handled as security incidents according to Chronus Incident Response procedures.

As part of Chronus Incident Response plan, diagnostic data is preserved which can be used for investigation scenarios. In addition audit data can be utilized.

Privacy breaches will be handled as security incidents with high priority. ",
"Are Policies and procedures established and measures implemented to strictly limit access to sensitive data from portable and mobile devices, such as laptops, cell phones, and personal digital assistants (PDAs), which are generally higher-risk than non-portable devices (e.g., desktop computers at the provider organization’s facilities)?","Yes, Chronus information security policy prevents employees from connecting personally owned mobile computing or storage devices. Security controls are in place to ensure that only Chronus approved devices can connect to the network.

Please refer to Systems and Communications Protection section of Chronus Information Security Policy document for details.",
"Do you have a capability to detect attacks which target the virtual infrastructure directly (ex. shimming, Blue Pill, Hyper jumping, etc.)?",Yes,
Are attacks which target the virtual infrastructure prevented with technical controls?,Yes,
Is customer information segregated from information of other customers ? Please describe how .,"The following security architecture is used to achieve data isolation between different customers (tenants) 

1. Filtering: Using an intermediary layer between a tenant and a data source that acts like a sieve, ensuring that data corresponding to that tenant is returned.

2. Permissions: Using access control lists (ACLs) to determine who can access data in the application and what they can do with it.

In addition to this Chronus also supports deployments based on private cloud with dedicated data server instances for data isolation (Additional cost may apply)",
"Is the allocation and use of any privileges in a multi-user information system environment restricted and controlled i.e., Privileges are allocated on need-to-use basis; privileges are allocated only after formal authorization process? Are privileges reviewed on a regular basis",Yes,
"Do you agree that all data provided by the customer that is stored on the cloud is owned by the customer and that you will not acquire any interests in such data, including intellectual property rights or licenses?",Yes.,
Does your data segmentation and archiving strategy support expedited access to targeted data should it be required for litigation?,We do not segment data in this way because the Chronus platform does not require the collection of personal data.,
Can customer data be extracted and transferred for e-discovery purposes without the metadata being altered?,Yes.,
Can you confirm that you have technical control capabilities to enforce the customer's document retention and destruction policies?,Chronus would need to review your destruction policies. Contractually we agree to destroy data upon request. We will retain data for up to 90 days. ,
"Can you adjust or suspend those policies in view of litigation hold notices, including for particular custodians, types of documents and/or other data identified by the customer?",Yes.,
Do you have a dedicated compliance officer and/or account manager who works directly with the customer to verify that litigation holds requested are placed and in effect?,The nature of Chronus' services and the data we maintain on your behalf is not of a nature that has led to any litigation so it is not practicable for Chronus to have a dedicated person on this issue. Your account manager would be available to work with you if an instance arose.,
Do you agree that any litigation holds will not be lifted or modified until instructed to do so by the customer? ,Yes.,
Do you have a documented procedure for responding to requests for tenant data from governments or third parties? Do you agree that you will not respond to requests for access to customer data from law enforcement (or any other third party) without a subpoena?,Not applicable to Chronus services. Chronus can agree not to respond to such requests without a subpeona or without your written consent.,
Do you enforce and attest to customer data separation when producing data in response to legal subpoenas?,"This is not a circumstance that has arisen. However, we would be able to segment your data.",
Do you agree to notify the customer within 48 hours if you receive a third-party request for access to customer data? ,Yes,
Do you warrant that your products and services do not infringe the intellectual property rights of any third party?,Chronus does not offer this warranty but does offer an indemnity in the event of a 3rd party claim.,
Do you agree that you will be responsible for any damage or loss suffered by customer caused by you or your employees?,This is addressed contractually and subject to contractual limits of liability.,
Do you agree to indemnify the customer against any third party claims brought against the customer that are related to the customer's use of your products and services?,Chronus agrees to indemnify in the event of a 3rd party infringement claim. See contract.,
"Are formal risk assessments aligned with the enterprise-wide framework and performed at least annually, or at planned intervals, determining the likelihood and impact of all identified risks, using qualitative and quantitative methods?",Yes,
Do you monitor service continuity with upstream providers in the event of provider failure?,Yes,
Do you provide customers with ongoing visibility and reporting into your operational Service Level Agreement (SLA) performance?,"Yes, Visibility on performance against SLA will be made available upon request when appropriate.",
"Are Policy, process and procedures defining business continuity and disaster recovery in place to minimize the impact of a realized risk event and properly communicated to customers?","Yes, Please refer to Contigency Planning section of Chronus Information Security Policy and Business Continuity Plan documents for details.",
"Have the appropriate environmental controls been implemented, both within the building and within the computer areas, including fire prevention or detection systems, air conditioning, humidity controls, raised floor, power generator and UPS?",The physical security program is implemented by the Amazon Web Services (AWS) data center where Chronus Solution is hosted. Please refer to AWS Security information at http://aws.amazon.com/security/ and http://media.amazonwebservices.com/pdf/AWS_Security_Whitepaper.pdf,
Is the backup media regularly tested to ensure that they could be restored within the time frame allotted in the operational procedure for recovery? ,Yes,
"Do you support use of, or integration with, existing customer-based Single Sign On (SSO) solutions to your service?","Yes, Chronus Mentor authentication supports Single Sign On (SSO) integration with services like CAS, Open SSL, SOAP and SAML 2.0.",
"Do you support identity federation standards (SAML, SPML, WS-Federation, etc.) as a means of authenticating/authorizing users?",Yes,
"Do you utilize industry standards (Build Security in Maturity Model [BSIMM] Benchmarks, Open Group ACS Trusted Technology Provider Framework, NIST, etc.) to build-in security for your Systems/Software Development Lifecycle (SDLC)?","Chronus Information Security Policies are based on information security guidance from National Institute of Standards and Technology [NIST] publications and best practices within the security community.

Please refer to Chronus system development process document for details",
"Is access to systems with shared network infrastructure restricted to authorized personnel in accordance with security policies, procedures and standards. Do networks shared with external entities have a documented plan detailing the compensating controls used to separate network traffic between organizations?","Yes, Please refer to Systems and Communications Protection section of Chronus Information Security Policy document for details",
